Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,J-D,D-N,DJF,MAM,JJA,SON,5-Year Moving Avg,Month,Monthly_Temp_anomaly,Seasonal_Temp_anomaly,Season_Spring,Season_Summer,Season_Winter,Lag_1,Lag_2,Lag_3,Rolling_3,Rolling_6,Month_sin,Month_cos
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,8,0.79,0.78,False,True,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844384,-0.5000000000000004
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,8,0.79,0.99,False,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844384,-0.5000000000000004
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,9,0.84,0.85,False,False,True,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-1.0,-1.8369701987210297e-16
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,9,0.84,0.84,True,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-1.0,-1.8369701987210297e-16
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,9,0.84,0.78,False,True,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-1.0,-1.8369701987210297e-16
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,9,0.84,0.99,False,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-1.0,-1.8369701987210297e-16
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,10,1.07,0.85,False,False,True,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844386,0.5000000000000001
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,10,1.07,0.84,True,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844386,0.5000000000000001
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,10,1.07,0.78,False,True,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844386,0.5000000000000001
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,10,1.07,0.99,False,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.8660254037844386,0.5000000000000001
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,11,1.06,0.85,False,False,True,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.5000000000000004,0.8660254037844384
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,11,1.06,0.84,True,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.5000000000000004,0.8660254037844384
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,11,1.06,0.78,False,True,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.5000000000000004,0.8660254037844384
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,11,1.06,0.99,False,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-0.5000000000000004,0.8660254037844384
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,12,1.17,0.85,False,False,True,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-2.4492935982947064e-16,1.0
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,12,1.17,0.84,True,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-2.4492935982947064e-16,1.0
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,12,1.17,0.78,False,True,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-2.4492935982947064e-16,1.0
2015,0.87,0.9,0.96,0.75,0.8,0.81,0.73,0.79,0.84,1.07,1.06,1.17,0.1162790697674418,0.0444444444444445,0.1666666666666665,0.0624999999999997,0.0,0.263157894736842,0.9,12,1.17,0.99,False,False,False,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,-2.4492935982947064e-16,1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,1,1.18,1.24,False,False,True,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.20155038759689917,0.1589147286821705,0.49999999999999994,0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,1,1.18,1.13,True,False,False,0.3720930232558139,0.1162790697674418,0.1162790697674418,0.2868217054263565,0.20155038759689914,0.49999999999999994,0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,1,1.18,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.1162790697674418,0.3720930232558139,0.2441860465116278,0.49999999999999994,0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,1,1.18,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.28682170542635654,0.49999999999999994,0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,2,1.37,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.32945736434108525,0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,2,1.37,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,2,1.37,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,2,1.37,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,3,1.35,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.0,6.123233995736766e-17
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,3,1.35,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.0,6.123233995736766e-17
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,3,1.35,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.0,6.123233995736766e-17
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,3,1.35,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.0,6.123233995736766e-17
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,4,1.09,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844387,-0.4999999999999998
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,4,1.09,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844387,-0.4999999999999998
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,4,1.09,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844387,-0.4999999999999998
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,4,1.09,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.8660254037844387,-0.4999999999999998
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,5,0.96,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.49999999999999994,-0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,5,0.96,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.49999999999999994,-0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,5,0.96,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.49999999999999994,-0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,5,0.96,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.49999999999999994,-0.8660254037844387
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,6,0.81,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.2246467991473532e-16,-1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,6,0.81,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.2246467991473532e-16,-1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,6,0.81,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.2246467991473532e-16,-1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,6,0.81,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,1.2246467991473532e-16,-1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,7,0.84,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.4999999999999997,-0.8660254037844388
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,7,0.84,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.4999999999999997,-0.8660254037844388
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,7,0.84,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.4999999999999997,-0.8660254037844388
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,7,0.84,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.4999999999999997,-0.8660254037844388
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,8,1.02,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844384,-0.5000000000000004
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,8,1.02,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844384,-0.5000000000000004
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,8,1.02,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844384,-0.5000000000000004
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,8,1.02,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844384,-0.5000000000000004
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,9,0.9,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-1.0,-1.8369701987210297e-16
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,9,0.9,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-1.0,-1.8369701987210297e-16
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,9,0.9,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-1.0,-1.8369701987210297e-16
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,9,0.9,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-1.0,-1.8369701987210297e-16
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,10,0.87,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,10,0.87,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,10,0.87,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,10,0.87,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.8660254037844386,0.5000000000000001
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,11,0.92,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.5000000000000004,0.8660254037844384
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,11,0.92,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.5000000000000004,0.8660254037844384
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,11,0.92,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.5000000000000004,0.8660254037844384
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,11,0.92,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-0.5000000000000004,0.8660254037844384
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,12,0.86,1.24,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-2.4492935982947064e-16,1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,12,0.86,1.13,True,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-2.4492935982947064e-16,1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,12,0.86,0.89,False,True,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-2.4492935982947064e-16,1.0
2016,1.18,1.37,1.35,1.09,0.96,0.81,0.84,1.02,0.9,0.87,0.92,0.86,0.3720930232558139,0.4444444444444446,0.8166666666666664,0.6666666666666663,0.2340425531914893,0.1052631578947369,0.955,12,0.86,0.9,False,False,False,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.3720930232558139,-2.4492935982947064e-16,1.0
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,1,1.02,1.01,False,False,True,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.30232558139534876,0.33720930232558133,0.49999999999999994,0.8660254037844387
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,1,1.02,1.01,True,False,False,0.1627906976744186,0.3720930232558139,0.3720930232558139,0.2325581395348837,0.30232558139534876,0.49999999999999994,0.8660254037844387
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,1,1.02,0.8,False,True,False,0.1627906976744186,0.1627906976744186,0.3720930232558139,0.1627906976744186,0.26744186046511625,0.49999999999999994,0.8660254037844387
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,1,1.02,0.84,False,False,False,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.2325581395348837,0.49999999999999994,0.8660254037844387
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,2,1.13,1.01,False,False,True,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.19767441860465115,0.8660254037844386,0.5000000000000001
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,2,1.13,1.01,True,False,False,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.8660254037844386,0.5000000000000001
2017,1.02,1.13,1.17,0.94,0.91,0.71,0.81,0.87,0.75,0.89,0.88,0.93,0.1627906976744186,0.1555555555555559,0.4333333333333331,0.4166666666666667,0.0425531914893617,0.0,0.9433333333333334,2,1.13,0.8,False,True,False,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.1627906976744186,0.8660254037844386,0.5000000000000001
